,ID,Game,Genre,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update
1063,220885,The Fall Part 2: Unbound    Read the review,Action-Adventure,NS,Over The Moon,Over the Moon,5.0,,,,,,,,,13th Feb 18,07th Feb 18
1064,225518,The Great Perhaps    Read the review,Puzzle,PC,Unknown,Caligari Games,5.0,,,,,,,,,,13th Aug 19
1065,221236,The Lost Child    Read the review,Role-Playing,NS,NIS America,Crim,5.0,7.5,,,0.03m,0.02m,,,0.00m,19th Jun 18,20th Sep 18
1066,225874,The Survivalists    Read the review,Action-Adventure,NS,Team17,Team17,5.0,,,,,,,,,01st Dec 20,10th Dec 19
1067,228684,Turnip Boy Commits Tax Evasion     Read the review,Action-Adventure,NS,Unknown,Snoozy Kazoo,5.0,,,,,,,,,,08th Apr 21
1068,227077,UBERMOSH:BLACK    Read the review,Action,NS,Unknown,Walter Machado,5.0,,,,,,,,,,17th Aug 20
1069,222419,Ultra Space Battle Brawl    Read the review,Sports,NS,Unknown,Mojiken Studio,5.0,,,,,,,,,,01st Aug 18
1070,204844,We Happy Few    Read the review,Action,PC,Gearbox Software,Compulsion Games,5.0,,,0.15m,,,,,,10th Aug 18,
1071,225525,Weakless    Read the review,Puzzle,XOne,Punk Notion,Cubeish Games,5.0,,,,,,,,,01st Dec 19,14th Aug 19
1072,227988,When the Past was Around    Read the review,Adventure,XOne,Unknown,Mojiken Studio,5.0,,,,,,,,,,30th Dec 20
1073,225604,Whipseey and the Lost Atlas    Read the review,Platform,NS,Unknown,Daniel A. Ramirez,5.0,,,,,,,,,,01st Sep 19
1074,226429,XCOM: Chimera Squad    Read the review,Strategy,PC,2K Games,Firaxis Games,5.0,,,,,,,,,24th Apr 20,15th Apr 20
1075,34463,Hasbro Family Game Night 2    Read the review,Misc,Wii,Electronic Arts,EA Bright Light,5.0,6.4,,,1.36m,0.70m,0.52m,,0.13m,27th Oct 09,
1076,36473,NERF N-Strike Elite    Read the review,Shooter,Wii,Electronic Arts,EA Salt Lake,5.0,7.5,,,1.00m,0.93m,,,0.07m,26th Oct 09,
1077,35428,Valkyria Chronicles: Enter the Edy Detachment    Read the review,Role-Playing,PSN,Sega,Sega WOW Overworks,5.0,,,,,,,,,16th Apr 09,
1078,15197,TNA iMPACT!    Read the review,Fighting,Wii,Midway Games,Midway Studios Los Angeles,4.9,5.3,,,0.16m,0.14m,0.01m,,0.01m,16th Sep 08,
1079,7565,Hot Pixel    Read the review,Puzzle,PSP,Atari,zSlide,4.8,5.7,,,0.03m,0.03m,0.00m,,0.00m,02nd Oct 07,
1080,32699,G.I. Joe: The Rise of Cobra    Read the review,Action,X360,Electronic Arts,Double Helix Games,4.7,3.8,,,0.24m,0.17m,0.05m,,0.02m,04th Aug 09,
1081,25941,Unsolved Crimes    Read the review,Adventure,DS,Atari,Now Production,4.6,6.0,,,0.05m,0.04m,0.01m,,,30th Sep 08,
1082,227771,Doom Eternal: The Ancient Gods - Part One    Read the review,Shooter,PC,Unknown,id Software,4.5,,,,,,,,,,12th Nov 20
1083,228163,Gal*Gun Returns    Read the review,Shooter,NS,Unknown,Inti Creates,4.5,,,,,,,,,,28th Jan 21
1084,228825,Hitchhiker    Read the review,Adventure,XOne,Unknown,Mad About Pandas,4.5,,,,,,,,,,14th May 21
1085,228867,Insurmountable    Read the review,Strategy,PC,Unknown,ByteRockers Games,4.5,,,,,,,,,,30th May 21
1086,18655,Jake Hunter Detective Story: Memories of the Past    Read the review,Adventure,DS,Aksys Games,WorkJam,4.5,,,,0.11m,0.06m,0.00m,0.05m,0.00m,26th May 09,
1087,227362,Last Stop    Read the review,Adventure,XS,Annapurna Interactive,Variable State,4.5,,,,,,,,,01st Dec 20,22nd Sep 20
1088,25684,Major Minor's Majestic March    Read the review,Misc,Wii,Majesco,NanaOn-Sha,4.5,4.5,,,0.05m,0.05m,0.00m,,0.00m,02nd Apr 09,
1089,226859,Marvel's Avengers    Read the review,Action,XS,Square Enix,Crystal Dynamics,4.5,,,,,,,,,10th Nov 20,24th Jun 20
1090,32633,Prince of Persia: Epilogue    Read the review,Platform,PSN,Ubisoft,Ubisoft Montreal,4.5,,,,,,,,,05th Mar 09,
1091,32632,Prince of Persia: Epilogue    Read the review,Platform,XBL,Ubisoft,Ubisoft Montreal,4.5,,,,,,,,,05th Mar 09,
1092,224549,Twin Mirror    Read the review,Adventure,XOne,Bandai Namco,DONTNOD Entertainment,4.5,,,,,,,,,01st Dec 20,09th Jun 19
1093,229381,Witchcrafty    Read the review,Platform,PSV,Unknown,PigeonDev,4.5,,,,,,,,,,20th Jul 21
1094,31885,Sudoku Ball Detective    Read the review,Puzzle,DS,Playlogic Game Factory,WhiteBear Studios,4.4,5.0,,,0.06m,0.06m,0.00m,,0.00m,22nd Sep 09,
1095,7736,Destroy All Humans! Big Willy Unleashed    Read the review,Action,Wii,THQ,Locomotive Games,4.3,5.3,,,0.13m,0.12m,0.00m,,0.01m,25th Feb 08,
1096,27020,The Punisher: No Mercy    Read the review,Shooter,PSN,Zen Studios,Zen Studios,4.3,4.4,,,,,,,,02nd Jul 09,
1097,39420,Again    Read the review,Adventure,DS,KOEI,Cing,4.2,6.0,,,0.07m,0.07m,,0.00m,0.01m,30th Mar 10,
1098,34286,Last Rebellion    Read the review,Role-Playing,PS3,NIS America,Hit Maker,4.2,4.8,,,0.09m,0.06m,0.01m,0.01m,0.01m,23rd Feb 10,
1099,222859,A Gummy's Life    Read the review,Party,NS,Unknown,EP Games,4.0,,,,,,,,,,22nd Sep 18
1100,229312,Aliens: Fireteam Elite    Read the review,Shooter,PC,Unknown,Cold Iron Studios,4.0,,,,,,,,,,27th Jun 21
1101,223136,Ancestors: The Humankind Odyssey    Read the review,Adventure,XOne,Private Division,Panache Digital Games,4.0,,,,,,,,,07th Dec 19,09th Apr 19
1102,229505,Beasts of Maravilla Island    Read the review,Adventure,XOne,Unknown,Banana Bird Studios,4.0,,,,,,,,,,05th Aug 21
1103,198833,Biomutant    Read the review,Role-Playing,XOne,THQ Nordic,Experiment 101,4.0,,,,,,,,,31st Mar 19,18th Aug 21
1104,229384,Blightbound    Read the review,Action-Adventure,PC,Unknown,Ronimo Games,4.0,,,,,,,,,,21st Jul 21
1105,227918,Bright Memory    Read the review,Shooter,XS,Unknown,FYQD Personal Studio,4.0,,,,,,,,,,09th Dec 20
1106,226398,Cat Girl Without Salad: Amuse-Bouche    Read the review,Action,NS,Unknown,WayForward,4.0,,,,,,,,,,01st Apr 20
1107,224840,Close to the Sun    Read the review,Adventure,XOne,Wired Productions,Storm in a Teacup,4.0,,,,,,,,,01st Dec 19,19th May 19
1108,225561,Daymare: 1998    Read the review,Action-Adventure,XOne,Destructive Creations,Invader Studios,4.0,,,,,,,,,01st Dec 19,16th Aug 19
1109,226000,Death end re;Quest 2    Read the review,Role-Playing,PS4,Compile Heart,Compile Heart,4.0,,,,,,,,,13th Feb 20,24th Jan 20
1110,221851,Death Stranding    Read the review,Action-Adventure,PS4,Sony Interactive Entertainment,Kojima Productions,4.0,,,,,,,,,08th Nov 19,26th Jul 21
1111,48605,Dreamcast Collection    Read the review,Misc,X360,Sega,Sega,4.0,5.3,,,0.24m,0.16m,0.06m,,0.02m,22nd Feb 11,
1112,222026,Fallout 76    Read the review,Role-Playing,PS4,Bethesda Softworks,Bethesda Game Studios,4.0,5.1,,,1.32m,0.52m,0.49m,0.10m,0.20m,14th Nov 18,02nd Dec 18
1113,220836,Gal Gun 2    Read the review,Simulation,PS4,PQube,Inti Creates,4.0,,,,0.01m,,,0.01m,,24th Apr 18,04th Mar 18
1114,223849,Generation Zero    Read the review,Shooter,XOne,THQ Nordic,Avalanche Studios,4.0,,,,,,,,,26th Mar 19,18th Mar 19
1115,227611,HyperBrawl Tournament    Read the review,Sports,PC,Unknown,Milky Tea,4.0,,,,,,,,,,23rd Oct 20
1116,226573,Island Saver    Read the review,Education,NS,Unknown,Stormcloud Games,4.0,,,,,,,,,,16th May 20
1117,228882,King of Seas    Read the review,Role-Playing,XOne,Unknown,3DClouds.it,4.0,,,,,,,,,,04th Jun 21
1118,227498,Leisure Suit Larry: Wet Dreams Don't Dry    Read the review,Adventure,XOne,Unknown,CrazyBunch,4.0,,,,,,,,,,14th Oct 20
1119,222036,Mary Skelter: Nightmares 2    Read the review,Role-Playing,PS4,Compile Heart,Compile Heart,4.0,,,,0.03m,,,0.03m,,12th Jul 18,20th Jul 18
1120,199845,Monster Hunter Generations Ultimate    Read the review,Action,NS,Capcom,Capcom,4.0,7.7,,,0.72m,0.27m,0.14m,0.27m,0.04m,28th Aug 18,30th Aug 18
1121,227889,My Aunt is a Witch    Read the review,Visual Novel,PSV,Unknown,Sometimes You,4.0,,,,,,,,,,01st Dec 20
1122,223557,NightCry    Read the review,Action-Adventure,PSV,Unknown,Nude Maker,4.0,,,,,,,,,,13th Feb 19
1123,226324,Nom Nom Apocalypse    Read the review,Action,PC,Unknown,Deadleaf Games,4.0,,,,,,,,,,12th Mar 20
1124,220592,Past Cure    Read the review,Action,PS4,Phantom 8 Studio,Phantom 8 Studio,4.0,,,,0.03m,0.02m,,,0.00m,23rd Feb 18,08th Jan 18
1125,222895,Pilot Sports    Read the review,Sports,NS,EuroVideo Medien,Z-Software GmbH,4.0,,,,,,,,,27th Sep 18,02nd Nov 18
1126,222805,Robbotto    Read the review,Action,NS,Unknown,JMJ Interactive,4.0,,,,,,,,,,15th Sep 18
1127,222100,Sea of Solitude    Read the review,Adventure,XOne,Electronic Arts,Jo-Mei Games,4.0,,,,,,,,,05th Jul 19,02nd Jun 19
1128,227114,Sentinels of Freedom    Read the review,Strategy,NS,Unknown,Underbite Games,4.0,,,,,,,,,,24th Aug 20
1129,226582,Serious Sam 4    Read the review,Action,PC,Devolver Digital,Croteam,4.0,,,,,,,,,24th Sep 20,20th May 20
1130,225772,Spirit of the North    Read the review,Action-Adventure,PS4,Unknown,Infuse Studio,4.0,,,,,,,,,,17th Nov 19
1131,221100,Subnautica    Read the review,Adventure,PC,Unknown Worlds Entertainment,Unknown Worlds Entertainment,4.0,,,2.87m,,,,,,23rd Jan 18,14th Feb 18
1132,228181,Summer in Mara    Read the review,Action-Adventure,XOne,Unknown,Chibig,4.0,,,,,,,,,,31st Jan 21
1133,228730,The Outer Worlds: Murder on Eridanos    Read the review,Role-Playing,PC,Unknown,Obsidian Entertainment,4.0,,,,,,,,,,15th Apr 21
1134,226541,Umihara Kawase BaZooKa!    Read the review,Action,NS,Success,Studio Saizensen,4.0,,,,,,,,,28th May 20,11th May 20
1135,225015,Watch Dogs Legion    Read the review,Action-Adventure,XOne,Ubisoft,Ubisoft,4.0,,,,,,,,,29th Oct 20,18th Jun 19
1136,226894,Windbound    Read the review,Action-Adventure,NS,Deep Silver,5 Lives Studios,4.0,,,,,,,,,28th Aug 20,06th Jul 20
1137,13672,Alone In The Dark    Read the review,Adventure,Wii,Atari,Hydravision Entertainment,4.0,3.1,,,0.18m,0.09m,0.08m,,0.02m,23rd Jun 08,
1138,40628,Deadly Premonition    Read the review,Action,X360,Ignition Entertainment,Access Games,4.0,6.0,7.8,,0.26m,0.18m,0.06m,0.00m,0.02m,23rd Feb 10,
1139,35868,Dreamkiller    Read the review,Shooter,PC,Aspyr,Mindware Studios,4.0,4.6,,,,,,,,12th Oct 09,
1140,28278,"Flower, Sun, and Rain    Read the review",Adventure,DS,Marvelous Interactive,High Horse Entertainment,4.0,5.7,,,0.07m,0.06m,0.00m,,0.01m,15th Jun 09,
1141,35274,Cross Edge     Read the review,Role-Playing,PS3,NIS America,Compile Heart,3.8,5.4,,,0.23m,0.14m,0.02m,0.05m,0.02m,26th May 09,
1142,42625,Dead or Alive Paradise    Read the review,Misc,PSP,Tecmo,Team Ninja,3.7,4.5,,,0.20m,0.08m,0.02m,0.07m,0.02m,30th Mar 10,
1143,28274,America's Next Top Model    Read the review,Simulation,DS,Conspiracy Entertainment,Independent Arts Software,3.5,,,,0.10m,0.10m,0.00m,,0.01m,01st Jun 10,
1144,228784,I Saw Black Clouds    Read the review,Adventure,XOne,Unknown,Ghost Dog Films,3.5,,,,,,,,,,22nd Apr 21
1145,16958,Lost: Via Domus    Read the review,Action,PS3,Ubisoft,Ubisoft Montreal,3.5,,,,0.50m,0.19m,0.23m,,0.09m,26th Feb 08,
1146,228854,Midnight Caravan    Read the review,Adventure,PC,Unknown,Gamera Interactive,3.5,,,,,,,,,,25th May 21
1147,228424,Taxi Chaos    Read the review,Racing,XOne,Unknown,Team 6 Games Studio,3.5,,,,,,,,,,09th Mar 21
1148,24708,Brave: A Warrior's Tale    Read the review,Action,Wii,SouthPeak Interactive,Collision Studios,3.2,4.7,,,0.06m,0.05m,0.00m,,0.00m,04th Aug 09,
1149,23581,Brothers in Arms: Double Time    Read the review,Shooter,Wii,Ubisoft,Gearbox Software,3.2,4.6,,,0.13m,0.11m,0.00m,,0.01m,23rd Sep 08,
1150,23754,Velvet Assassin    Read the review,Shooter,X360,SouthPeak Interactive,Replay Studios,3.2,5.3,,,0.18m,0.14m,0.02m,0.01m,0.01m,30th Apr 09,
1151,24538,Stormrise    Read the review,Strategy,PC,Sega,The Creative Assembly,3.1,,,,0.02m,,0.02m,,0.00m,24th Mar 09,
1152,227955,Android Hunter A    Read the review,Platform,PC,Unknown,DigiPlox,3.0,,,,,,,,,,20th Dec 20
1153,226435,Deadly Premonition 2: A Blessing in Disguise    Read the review,Action-Adventure,NS,Rising Star Games,Toybox Games,3.0,,,,,,,,,10th Jul 20,16th May 20
1154,228782,Evil Inside    Read the review,Adventure,XS,Unknown,JanduSoft,3.0,,,,,,,,,,22nd Apr 21
1155,221435,Garage    Read the review,Action,NS,TinyBuild Games,Zombie Dynamics,3.0,,,,,,,,,01st May 18,23rd Mar 18
1156,228358,Gods of Almagest    Read the review,Puzzle,PSV,Unknown,Arrayansoft,3.0,,,,,,,,,,27th Feb 21
1157,225613,Headspun    Read the review,Adventure,PC,Unknown,Superstring,3.0,,,,,,,,,,03rd Sep 19
1158,225753,Jumanji: The Video Game    Read the review,Action,XOne,Unknown,Funsolve,3.0,,,,,,,,,,10th Nov 19
1159,228832,Just Die Already    Read the review,Action,PC,Unknown,DoubleMoose Games,3.0,,,,,,,,,,20th May 21
1160,227074,Norman's Great Illusion    Read the review,Adventure,PSV,Unknown,CivilSavages,3.0,,,,,,,,,,16th Aug 20
1161,225306,One Punch Man: A Hero Nobody Knows    Read the review,Fighting,PS4,Bandai Namco Entertainment,Bandai Namco Games,3.0,,,,,,,,,28th Feb 20,26th Jul 19
1162,225594,Pantsu Hunter: Back to the 90s    Read the review,Visual Novel,NS,Unknown,Ascension Dream,3.0,,,,,,,,,,22nd Aug 19
1163,223318,Planet RIX-13    Read the review,Adventure,PSV,Sometimes You,9 Eyes Game Studio,3.0,,,,,,,,,16th Jan 19,05th Jan 19
1164,221232,Shaq-Fu: A Legend Reborn    Read the review,Action,NS,Wired Productions,Big Deez Productions,3.0,,,,0.02m,0.02m,,,0.00m,05th Jun 18,18th Mar 19
1165,225246,The Church in the Darkness    Read the review,Action-Adventure,XOne,Paranoid Productions,Paranoid Productions,3.0,,,,,,,,,02nd Aug 19,11th Jul 19
1166,25415,Fable II Pub Games    Read the review,Misc,XBL,Microsoft Game Studios,Lionhead Studios,3.0,5.2,,,,,,,,13th Aug 08,
1167,17668,NCAA Football 09 All-Play    Read the review,Sports,Wii,EA Sports,Team Fusion,3.0,5.3,,,0.16m,0.15m,,,0.01m,15th Jul 08,
1168,34967,The Price Is Right 2010 Edition    Read the review,Misc,Wii,Ubisoft,Ludia Inc.,3.0,,,,0.24m,0.22m,,,0.02m,22nd Sep 09,
1169,17693,Go! Sports Ski    Read the review,Sports,PSN,Sony Computer Entertainment,Yuke's Future Media Creators,2.6,,,,,,,,,03rd Oct 07,
1170,228809,Dull Grey    Read the review,Visual Novel,PSV,Unknown,Provodnik Games,2.5,,,,,,,,,,02nd May 21
1171,227750,This is the Zodiac Speaking    Read the review,Adventure,XOne,Unknown,Punch Punk Games,2.5,,,,,,,,,,09th Nov 20
1172,229391,Ultra Mission    Read the review,Shooter,PSV,Unknown,Gumbo Machine,2.5,,,,,,,,,,22nd Jul 21
1173,226054,Down to Hell    Read the review,Action-Adventure,NS,Unknown,Red Dev Studio,2.0,,,,,,,,,,04th Feb 20
1174,225591,Sagebrush    Read the review,Adventure,XOne,Unknown,Redact Games,2.0,,,,,,,,,,22nd Aug 19
1175,227055,What Happened    Read the review,Adventure,PC,Unknown,Genius Slackers,2.0,,,,,,,,,,05th Aug 20
1176,226895,XIII (2020)    Read the review,Shooter,PC,Microids,PlayMagic,2.0,,,,,,,,,10th Nov 20,06th Jul 20
1177,225823,Police Chase    Read the review,Racing,XOne,Unknown,Toplitz Productions GmBh,1.0,,,,,,,,,,30th Nov 19
1178,14604,Golden Axe: Beast Rider,Action,PS3,Sega,Secret Level,,4.5,,,0.32m,0.13m,0.14m,,0.06m,14th Oct 08,
1179,14603,Golden Axe: Beast Rider,Action,X360,Sega,Secret Level,,4.0,7.0,,0.33m,0.19m,0.11m,,0.03m,14th Oct 08,
