,Title,Year,Genre,Rating,Director,Votes
6075,Apocalypse,1998.0,"['Action', 'Horror', 'Sci-Fi']",7.3,Bruce Willis,758
6076,Poketto monsutâ sôdo,2019.0,"['Action', 'Adventure', 'Fantasy']",7.2,Shigeru Ohmori,483
6077,Doctor Who: Legacy,2013.0,"['Adventure', 'Fantasy', 'Sci-Fi']",7.2,Samuel Anderson,6
6078,11-11: Memories Retold,2018.0,"['Drama', 'War']",7.2,Yoan Fanise,63
6079,Frontlines: Fuel of War,2008.0,"['Action', 'Sci-Fi', 'War']",7.2,,35
6080,Endless Space 2,2017.0,['Sci-Fi'],7.2,Jeff Bateman,17
6081,Carnivores 2,1999.0,['Sport'],7.2,,6
6082,Brawl Stars,2017.0,"['Action', 'Family']",7.2,Will Arden,323
6083,A Normal Lost Phone,2017.0,['Mystery'],7.2,,10
6084,Battlefield 1942: The Road to Rome,2003.0,"['Action', 'War']",7.2,Johan Persson,22
6085,Leisure Suit Larry: Wet Dreams Don't Dry,2018.0,"['Animation', 'Adventure', 'Comedy']",7.2,Malte Schmidt,57
6086,My Memory of Us,2018.0,['Adventure'],7.2,Mikolaj Pawlowski,20
6087,Disney's Animated Storybook: 101 Dalmatians,1997.0,['Animation'],7.2,Jeff Bennett,12
6088,Totally Rad,1990.0,"['Adventure', 'Fantasy']",7.2,,6
6089,This Is the Police,2016.0,"['Animation', 'Adventure', 'Crime']",7.2,Ilya Yanovich,79
6090,Isolated Warrior,1991.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,Haruo Okamoto,5
6091,DreamWorks Voltron VR Chronicles,2017.0,"['Action', 'Adventure']",7.2,Keith Arem,6
6092,Star vs the Dungeon of Evil,2015.0,"['Adventure', 'Comedy', 'Fantasy']",7.2,Jeff Bennett,9
6093,Kona,2017.0,"['Adventure', 'Horror', 'Mystery']",7.2,Guy Nadon,56
6094,Stronghold Crusader II,2014.0,"['History', 'War']",7.2,,13
6095,CivCity: Rome,2006.0,,7.2,,9
6096,Sid Meier's Civilization: Revolution,2008.0,,7.2,,50
6097,The Lord of the Rings: The Fellowship of the Ring,2002.0,"['Action', 'Adventure', 'Fantasy']",7.2,,28
6098,The Awesome Adventures of Captain Spirit,2018.0,"['Adventure', 'Drama']",7.2,Raoul Barbet,1051
6099,WWE 2K19,2018.0,['Sport'],7.2,A.J. Styles,322
6100,Golf Story,2017.0,"['Adventure', 'Sport']",7.2,,34
6101,BlazBlue: Calamity Trigger,2008.0,"['Action', 'Drama']",7.2,Toshimichi Mori,29
6102,Total War Saga: Thrones of Britannia,2018.0,"['History', 'War']",7.2,Jack Lusted,41
6103,HunieCam Studio,2016.0,"['Comedy', 'Fantasy', 'Romance']",7.2,Ryan Koons,53
6104,Cartoon Network Superstar Soccer: Goal!!!,2014.0,"['Animation', 'Comedy', 'Sport']",7.2,Eric Edelstein,6
6105,The Silver Case,1999.0,['Action'],7.2,Suda 51,16
6106,Castlevania Chronicles,1993.0,"['Action', 'Adventure', 'Fantasy']",7.2,Hideo Ueda,24
6107,TrackMania 2: Valley,2013.0,,7.2,Florent Castelnérac,6
6108,Colin McRae: DiRT,2007.0,['Sport'],7.2,Gavin Raeburn,55
6109,Crush Crush,2016.0,['Comedy'],7.2,Cody Vigue,20
6110,Colin McRae: Dirt 3,2011.0,['Sport'],7.2,,16
6111,Darkestville Castle,2017.0,['Adventure'],7.2,,5
6112,Shining Force: Resurrection of the Dark Dragon,2004.0,['Fantasy'],7.2,Keigo Kobayashi,9
6113,Layers of Fear,2015.0,"['Adventure', 'Horror']",7.2,Erik Braa,687
6114,Cabal,1989.0,['Action'],7.2,,6
6115,Sanctum,2011.0,['Action'],7.2,,8
6116,Halo Wars 2: Awakening the Nightmare,2017.0,"['Action', 'Adventure', 'Horror']",7.2,Alistair Hope,43
6117,Die Hard 2: Die Harder,1992.0,['Action'],7.2,,148
6118,Until Dawn: Rush of Blood,2016.0,"['Action', 'Horror']",7.2,Larry Fessenden,127
6119,Lost Sphear,2017.0,"['Adventure', 'Comedy']",7.2,Mai Aizawa,13
6120,Ruiner,2017.0,"['Action', 'Sci-Fi']",7.2,Jakub Stylinski,90
6121,Ys: The Vanished Omens,1987.0,,7.2,Masaya Hashimoto,8
6122,The Adventure Pals,2018.0,['Family'],7.2,Jay Armstrong,11
6123,Last Day of June,2017.0,"['Adventure', 'Drama', 'Romance']",7.2,Ovosonico,105
6124,Deer Hunter Classic,2013.0,['Adventure'],7.2,,5
6125,Battlestar Galactica: Deadlock,2017.0,['Sci-Fi'],7.2,Jeff Leach,7
6126,Blue Reflection,2017.0,"['Animation', 'Action', 'Fantasy']",7.2,Azusa Takahashi,19
6127,The Next BIG Thing,2011.0,,7.2,,18
6128,Hidden Folks,2017.0,,7.2,,32
6129,Little Witch Academia: Toki no Maho to Nana Fushigi,2017.0,"['Animation', 'Action', 'Adventure']",7.2,Hideaki Mizota,37
6130,Minecraft: Story Mode - Season 2,2017.0,"['Adventure', 'Comedy', 'Family']",7.2,Mark Droste,296
6131,"Duke Grabowski, Mighty Swashbuckler",2016.0,,7.2,Lani Minella,5
6132,Allods Online,2009.0,"['Animation', 'Adventure', 'Fantasy']",7.2,Vladimir Nikolsky,15
6133,Fear Effect Sedna,2018.0,"['Action', 'Adventure', 'Crime']",7.2,Natalie Roers,37
6134,Farpoint,2017.0,['Sci-Fi'],7.2,Seth Luisi,59
6135,Mages of Mystralia,2017.0,"['Action', 'Adventure']",7.2,Shawn Baichoo,8
6136,Scooby-Doo!: Showdown in Ghost Town,2000.0,['Animation'],7.2,Craig Cackowski,14
6137,Yo-kai Watch,2013.0,,7.2,Kentaro Motomura,30
6138,Prune,2015.0,,7.2,,6
6139,Bendy and the Ink Machine,2017.0,"['Adventure', 'Fantasy', 'Horror']",7.2,TheMeatly,341
6140,Monster Tale,2011.0,,7.2,Peter Ong,5
6141,S.C.A.T.: Special Cybernetic Attack Team,1990.0,['Sci-Fi'],7.2,,16
6142,Lethal Weapon,1993.0,"['Action', 'Crime', 'Drama']",7.2,,10
6143,Barkley Shut Up and Jam!,1994.0,['Sport'],7.2,,11
6144,Lift Uzhasa,2014.0,"['Adventure', 'Horror']",7.2,Sergey A.,32
6145,Snipperclips,2017.0,"['Adventure', 'Family']",7.2,Adam Vian,44
6146,Dragon Ball Z 2: Super Battle,1994.0,"['Action', 'Fantasy']",7.2,Masako Nozawa,7
6147,Orcs Must Die! Unchained,2016.0,,7.2,Elizabeth Maxwell,19
6148,Jimmy Neutron: Boy Genius,2002.0,"['Action', 'Adventure', 'Comedy']",7.2,Megan Cavanagh,7
6149,The Adventures of Jimmy Neutron Boy Genius: Jimmy Neutron Vs Jimmy Negatron,2002.0,"['Adventure', 'Family', 'Sci-Fi']",7.2,Mark Bradshaw,18
6150,"Warhammer 40,000: Inquisitor - Martyr",2018.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,Timothy Banfield,40
6151,Offworld Trading Company,2016.0,,7.2,,6
6152,Pepsiman,1999.0,"['Action', 'Adventure', 'Comedy']",7.2,Mike Butters,174
6153,Bubble Symphony,1994.0,"['Adventure', 'Family', 'Fantasy']",7.2,,10
6154,Sherlock Holmes: The Devils Daughter,2016.0,"['Adventure', 'Crime', 'Mystery']",7.2,Aurélie Ludot,315
6155,Moto Racer World Tour,2000.0,['Sport'],7.2,Paul Cuisset,9
6156,Pandemonium 2,1997.0,,7.2,Deborah Ben-Eliezer,14
6157,Inishie to yuki no Setsuna,2016.0,"['Animation', 'Action', 'Adventure']",7.2,Atsushi Hashimoto,34
6158,Dora the Explorer: Journey to the Purple Planet,2005.0,"['Action', 'Adventure']",7.2,Allan Jacobsen,13
6159,Brave Dwarves 2,2002.0,['Adventure'],7.2,,5
6160,Colin McRae Rally 04,2003.0,['Sport'],7.2,Nicky Grist,39
6161,Cossacks: European Wars,2000.0,"['History', 'War']",7.2,,29
6162,Five Nights at Freddy's: Sister Location,2016.0,"['Horror', 'Sci-Fi', 'Thriller']",7.2,Scott Cawthon,554
6163,Rebuild,2011.0,"['Adventure', 'Horror']",7.2,Sarah Northway,5
6164,Naruto: Narutimetto hîrô 2,2004.0,['Adventure'],7.2,Hiroshi Matsuyama,64
6165,Big Hero 6: Bot Fight,2014.0,"['Animation', 'Action']",7.2,,7
6166,Kami nomizo shiru sekai: Soul Memories,2013.0,['Action'],7.2,,15
6167,Guilty Gear Xrd: Revelator,2016.0,"['Action', 'Adventure', 'Fantasy']",7.2,Dan Rubida,36
6168,NaissanceE,2014.0,"['Adventure', 'Horror']",7.2,Mavros Sedeño,9
6169,The Walking Dead: Michonne,2016.0,"['Action', 'Adventure', 'Horror']",7.2,Kent Mudle,1615
6170,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004.0,"['Animation', 'Action', 'Adventure']",7.2,Corey Burton,27
6171,Viy: The Story Retold,2004.0,"['Adventure', 'Horror']",7.2,,21
6172,Heroes of the Storm,2015.0,"['Action', 'Adventure', 'Fantasy']",7.2,Dustin Browder,562
6173,Hâtofuru kareshi HolidayStar,2011.0,['Romance'],7.2,Moa Hato,6
6174,Dragon Ball GT: Transformation,2005.0,"['Action', 'Adventure', 'Fantasy']",7.2,Elise Baughman,26
6175,Naruto: Clash of Ninja Revolution,2007.0,['Adventure'],7.2,Maile Flanagan,20
6176,Naruto Shippûden: Ultimate Ninja Storm Generations,2012.0,['Adventure'],7.2,Hiroshi Matsuyama,113
6177,Naruto: Ultimate Ninja Storm,2008.0,"['Animation', 'Action', 'Adventure']",7.2,Hiroshi Matsuyama,189
6178,Yu-Gi-Oh! Shin Duel Monsters II,2001.0,"['Action', 'Fantasy']",7.2,,66
6179,Black Sail Bounty,2015.0,['Action'],7.2,Mario Ruiz,6
6180,Just Cause 3,2015.0,"['Action', 'Adventure', 'Crime']",7.2,Roland Lesterlin,2108
6181,FIFA 16,2015.0,['Sport'],7.2,Parveen Dosanjh,1348
6182,Jurassic Park: Rampage Edition,1994.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,,41
6183,Rockman: The Power Battle,1995.0,['Action'],7.2,Kôji Ohkohara,31
6184,Pokkén Tournament,2015.0,['Action'],7.2,Haruki Suzaki,119
6185,Super Bomberman,1993.0,['Action'],7.2,Mikio Ueyama,131
6186,Tacoma,2017.0,"['Adventure', 'Sci-Fi']",7.2,Steve Gaynor,204
6187,Pacific Rim: Jaeger Pilot Oculus Rift Experience,2014.0,['Sci-Fi'],7.2,Guillermo del Toro,97
6188,Superbrothers: Sword & Sworcery EP,2011.0,"['Adventure', 'Fantasy']",7.2,Craig D. Adams,34
6189,Pulseman,1994.0,,7.2,Ken Sugimori,11
6190,Homesick,2015.0,,7.2,Barrett Meeker,9
6191,Badland,2013.0,['Action'],7.2,,82
6192,White Night,2015.0,"['Horror', 'Mystery', 'Thriller']",7.2,Rob King,23
6193,Shadow Warrior,2013.0,"['Action', 'Adventure', 'Comedy']",7.2,Michal Szustak,357
6194,The Binding of Isaac,2011.0,"['Action', 'Adventure', 'Fantasy']",7.2,Florian Himsl,546
6195,Mace: The Dark Age,1996.0,"['Action', 'Fantasy']",7.2,Randall Ng,44
6196,Tropico 4,2011.0,"['Action', 'Adventure', 'Comedy']",7.2,,82
6197,Formula 1: 2014,2014.0,['Sport'],7.2,Paul Jeal,43
6198,Jazzpunk,2014.0,['Comedy'],7.2,Jess Brouse,93
6199,Gunpoint,2013.0,"['Action', 'Adventure', 'Comedy']",7.2,,44
6200,Spintires,2014.0,['Adventure'],7.2,,43
6201,Dragonsphere,1994.0,['Adventure'],7.2,Douglas Kaufman,9
6202,Tiny Toon Adventures,1991.0,"['Action', 'Adventure', 'Family']",7.2,,80
6203,Nancy Drew: The Shattered Medallion,2014.0,"['Adventure', 'Mystery']",7.2,Tim Burke,32
6204,Call of Duty: Advanced Warfare,2014.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,Michael Condrey,7274
6205,Jet Moto,1996.0,"['Action', 'Sci-Fi', 'Sport']",7.2,Michael Mason,16
6206,Starbound,2016.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,Finn Brice,56
6207,Halo 5: Guardians,2015.0,"['Action', 'Sci-Fi', 'War']",7.2,Henry Hobson,2647
6208,Assassin's Creed IV: Black Flag - Freedom Cry,2013.0,"['Action', 'Adventure', 'Drama']",7.2,Amanda Wyatt,839
6209,Shantae,2002.0,"['Action', 'Adventure', 'Comedy']",7.2,Matt Bozon,76
6210,Doragon Boru Z: Supa butoden 2,1993.0,['Action'],7.2,Masako Nozawa,31
6211,Angry Birds Star Wars II,2013.0,"['Animation', 'Action', 'Adventure']",7.2,,211
6212,Ryse: Son of Rome,2013.0,"['Action', 'Adventure', 'Drama']",7.2,Cevat Yerli,1521
6213,Breakout,1976.0,"['Action', 'Family']",7.2,,98
6214,Hoshi no Kâbî: Toripuru derakkusu,2014.0,"['Action', 'Adventure']",7.2,Shinya Kumazaki,540
6215,Skylanders: SWAP Force,2013.0,"['Adventure', 'Family', 'Fantasy']",7.2,Sylvain Doreau,225
6216,Rokkuman Warudo Suri,1992.0,['Action'],7.2,,29
6217,Helldivers,2015.0,"['Action', 'Sci-Fi']",7.2,Axel Lindberg,81
6218,Velocity 2X,2014.0,"['Action', 'Fantasy']",7.2,,42
6219,Don't Starve,2013.0,"['Action', 'Adventure', 'Fantasy']",7.2,,451
6220,Microsoft Mahjong,2012.0,,7.2,,6
6221,Max Payne 3: Payneful Decisions,2012.0,['Action'],7.2,Felipe Machado,10
6222,Tiny Toon Adventures 2: Trouble in Wackyland,1992.0,['Adventure'],7.2,,18
6223,Patapon,2007.0,"['Action', 'Music']",7.2,,71
6224,Super Ghouls 'N Ghosts,1991.0,"['Action', 'Adventure', 'Family']",7.2,Yoshinori Takenaka,112
6225,Killer Is Dead,2013.0,['Action'],7.2,Suda 51,156
6226,Remember Me,2013.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,Jean-Maxime Moris,948
6227,Jack Keane 2: The Fire Within,2013.0,['Adventure'],7.2,Jan Klose,14
6228,Orcs Must Die! 2,2012.0,['Action'],7.2,Robert McCollum,76
6229,Ben 10 Omniverse,2012.0,"['Animation', 'Action', 'Comedy']",7.2,Yuri Lowenthal,76
6230,Asterix,1992.0,"['Action', 'Comedy']",7.2,,78
6231,Gyakuten saiban 4,2007.0,"['Comedy', 'Crime', 'Drama']",7.2,Mitsuru Endo,141
6232,Sports Champions 2,2012.0,['Sport'],7.2,Brad Aldredge,19
6233,Thrash Rally,1991.0,['Sport'],7.2,,7
6234,Lego City Undercover: The Chase Begins,2013.0,,7.2,Joseph May,43
6235,Haunt the House: Terrortown,2013.0,,7.2,Adam Vian,6
6236,Resident Evil: The Mercenaries 3D,2011.0,['Action'],7.2,Koushi Nakanishi,86
6237,Test Drive Unlimited 2,2010.0,['Sport'],7.2,Lea Gulino,157
6238,Murder She Wrote 2: Return to Cabot Cove,2012.0,"['Adventure', 'Mystery']",7.2,Adam Harrington,7
6239,Doctor Who: The Eternity Clock,2012.0,['Action'],7.2,Alex Kingston,64
6240,Batman,1991.0,"['Action', 'Fantasy']",7.2,,70
6241,Cognition: An Erica Reed Thriller - Episode 1: The Hangman,2012.0,"['Adventure', 'Crime', 'Mystery']",7.2,Cesar Bittar,43
6242,Moonwalker,1990.0,"['Action', 'Music', 'Sci-Fi']",7.2,Michael Jackson,324
6243,The Three Stooges,1987.0,"['Adventure', 'Comedy']",7.2,John Cutter,31
6244,League Bowling,1990.0,['Sport'],7.2,,7
6245,Daiku no Gensan: Beran-me Machi Sôdô-ki,1990.0,['Action'],7.2,,15
6246,Supersonic Acrobatic Rocket-Powered Battle-Cars,2008.0,['Sport'],7.2,,20
6247,Madden NFL 13,2012.0,['Sport'],7.2,Jeremy Wabiszczewicz,156
6248,Start the Party!,2010.0,,7.2,,14
6249,Buggy Boy,1985.0,['Sport'],7.2,,20
6250,Need for Speed Carbon: Own the City,2006.0,,7.2,,79
6251,Wii Fit U,2013.0,['Sport'],7.2,Hirofumi Irie,30
6252,Ninja Hayate,1984.0,"['Action', 'Fantasy']",7.2,,13
6253,Purojekuto kurosuzôn,2012.0,"['Action', 'Adventure', 'Comedy']",7.2,Souichirou Morizumi,38
6254,Don Doko Don,1989.0,"['Action', 'Family', 'Fantasy']",7.2,,11
6255,Transformers: Autobots,2007.0,,7.2,Peter Cullen,36
6256,Thunder Storm,1984.0,"['Action', 'Adventure']",7.2,Hideki Takayama,7
6257,Alan Wake's American Nightmare,2012.0,"['Action', 'Adventure', 'Horror']",7.2,Matthew Porretta,937
6258,Fantasy Zone II: The Tears of Opa-Opa,1987.0,"['Action', 'Fantasy', 'Sci-Fi']",7.2,,18
6259,Super Monday Night Combat,2012.0,['Sci-Fi'],7.2,John Comes,5
6260,Major Havoc,1983.0,"['Action', 'Sci-Fi']",7.2,,13
6261,FIFA Street,2012.0,['Sport'],7.2,Gary Paterson,287
6262,Pac-Man Plus,1982.0,['Family'],7.2,,18
6263,Pinball Dreams,1992.0,,7.2,,31
6264,Microsoft Flight Simulator 5.0,1993.0,,7.2,,9
6265,Pain,2007.0,"['Action', 'Comedy']",7.2,David Hasselhoff,46
6266,Dynasty Warriors 7: Xtreme Legends,2011.0,"['Action', 'Adventure', 'Family']",7.2,Atsushi Miyauchi,25
6267,Battle Field,1987.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,Kyuko Ozutumi,11
6268,Wonder Boy,1986.0,"['Action', 'Adventure', 'Family']",7.2,,42
6269,Momoko 120%,1986.0,"['Action', 'Sci-Fi']",7.2,,7
6270,Costume Quest,2010.0,['Adventure'],7.2,Tasha Sounart,103
6271,Zork,1977.0,"['Adventure', 'Fantasy']",7.2,,25
6272,Tele-Match,1980.0,['Sport'],7.2,,8
6273,Anarchy Reigns,2012.0,,7.2,Jôji Nakata,37
6274,Mario Tennis Open,2012.0,['Sport'],7.2,Shugo Takahashi,154
6275,Bosconian,1981.0,"['Action', 'Sci-Fi']",7.2,,29
6276,Same! Same! Same!,1989.0,"['Action', 'Sci-Fi']",7.2,,8
6277,Child of Eden,2011.0,"['Action', 'Fantasy', 'Music']",7.2,Takeshi Asai,45
6278,Orcs Must Die!,2011.0,"['Action', 'Fantasy']",7.2,Robert McCollum,104
6279,Rokoroko,2006.0,,7.2,Jeff Gedert,61
6280,Tron: Evolution - Battle Grids,2010.0,['Action'],7.2,Olivia Wilde,35
6281,Ace Combat: Assault Horizon,2011.0,"['Action', 'Thriller', 'War']",7.2,Yohei Fujimoto,149
6282,Fruit Ninja: Kinect,2011.0,['Action'],7.2,Shainiel Deo,44
6283,Off Road Challenge,1997.0,['Action'],7.2,,11
6284,Fainaru fantajî XIII-2,2011.0,"['Action', 'Adventure', 'Fantasy']",7.2,Motomu Toriyama,957
6285,Heroes Over Europe,2009.0,"['Action', 'War']",7.2,Randall Berger,11
6286,Nebyura: Ekô naito,2004.0,['Horror'],7.2,Mark Atherlay,21
6287,Astro Race,1973.0,"['Action', 'Sci-Fi']",7.2,,8
6288,Magic: The Gathering - Duels of the Planeswalkers 2012,2011.0,,7.2,Patrick Buckland,37
6289,Guitar Hero: Warriors of Rock,2010.0,"['Family', 'Music']",7.2,Brian Bright,289
6290,Power Rangers Samurai,2011.0,"['Action', 'Adventure', 'Fantasy']",7.2,Kinshi Ikegami,28
6291,Front Mission Evolved,2010.0,['Action'],7.2,Todd Soley,22
6292,Madden NFL 12,2011.0,['Sport'],7.2,Kody Sabourin,188
6293,Rage,2011.0,"['Action', 'Sci-Fi']",7.2,Amanda Troop,1569
6294,Vindictus,2010.0,,7.2,Keythe Farley,21
6295,MotorStorm: Apocalypse,2011.0,['Action'],7.2,Matt Southern,151
6296,Dead Island,2011.0,"['Action', 'Adventure', 'Fantasy']",7.2,Aljen Juchefskey,4007
6297,Team Fortress,1996.0,['Action'],7.2,Robert Firth,77
6298,ABC Murders,2009.0,['Adventure'],7.2,Todd Resnick,15
6299,Tiger Woods PGA Tour 07,2006.0,,7.2,,30
6300,MotoGP 09/10,2010.0,,7.2,Phil McKee,11
6301,Zeruda no densetsu: Daichi no kiseki,2009.0,"['Action', 'Adventure', 'Family']",7.2,Daiki Iwamoto,572
6302,Splatterhouse,2010.0,"['Action', 'Adventure', 'Horror']",7.2,Mo Davoudian,214
6303,Deadliest Warrior: The Game,2010.0,['Action'],7.2,Gugun Deep Singh,29
6304,UFC Undisputed 2010,2010.0,['Action'],7.2,David Anthony Buglione,78
6305,The Silver Lining: Episode 1 - What Is Decreed Must Be,2010.0,['Adventure'],7.2,Cesar Bittar,8
6306,History Civil War: Secret Missions,2008.0,"['Action', 'Drama', 'History']",7.2,Frank Welker,22
6307,Ben 10 Ultimate Alien: Cosmic Destruction,2010.0,"['Action', 'Family', 'Sci-Fi']",7.2,Yuri Lowenthal,150
6308,Oil's Well,1983.0,,7.2,Thomas J. Mitchell,11
6309,Betrayal in Antara,1997.0,['Fantasy'],7.2,Susan Frischer,10
6310,1 vs 100,2009.0,['Game-Show'],7.2,Oren Stambouli,19
6311,FIFA Street,2005.0,['Sport'],7.2,Dirty Harris,198
6312,Stardust,1993.0,"['Action', 'Sci-Fi']",7.2,,10
6313,Jersey Devil,1998.0,"['Animation', 'Action', 'Adventure']",7.2,Roger Dub,27
6314,Karaoke Revolution,2009.0,['Musical'],7.2,,20
6315,Purinî: Ore ga shujinkou de iinsuka?,2008.0,"['Action', 'Adventure', 'Family']",7.2,Shizuka Arai,12
6316,F1,2021.0,,7.2,James Alexander,32
6317,Muck,2021.0,['Adventure'],7.2,Daniel W. Sooman,9
6318,Ghost Pirates of Vooju Island,2010.0,,7.2,Lani Minella,11
6319,Last Stop,2021.0,['Adventure'],7.2,Jonathan Burroughs,58
6320,Divinity II: Ego Draconis,2009.0,['Fantasy'],7.2,Swen Vincke,126
6321,Nights: Journey of Dreams,2007.0,"['Adventure', 'Family']",7.2,Takashi Iizuka,27
6322,Avatar: The Last Airbender - The Burning Earth,2007.0,['Fantasy'],7.2,Douglas Carrigan,159
6323,Dead Rising 2,2010.0,"['Action', 'Adventure', 'Horror']",7.2,Peter Flemming,1852
6324,The Secrets of Atlantis,2006.0,['Adventure'],7.2,David Gasman,7
6325,"Yes, Your Grace",2020.0,,7.2,,10
6326,Road 96,2021.0,['Adventure'],7.2,Yoan Fanise,29
6327,Train Station Renovation,2020.0,['Adventure'],7.2,Michal Kaczmarek,5
6328,Starsky & Hutch,2003.0,"['Action', 'Adventure', 'Comedy']",7.2,Martin Batten,70
6329,Nanashi no geemu,2008.0,['Horror'],7.2,,7
6330,Fallout 76: Steel Dawn,2020.0,,7.2,Maddie Stratton,17
6331,Afro Samurai,2009.0,"['Action', 'Adventure', 'Drama']",7.2,Samuel L. Jackson,373
6332,Sam & Max Save the World Remastered,2020.0,['Adventure'],7.2,Ogie Banks,16
6333,Rûn fakutorî 2,2008.0,,7.2,Hidemi Anzai,10
6334,Solasta: Crown of the Magister,2020.0,['Fantasy'],7.2,Mathieu Girard,10
6335,Kapitan Bomba - Zemsta Faraona,2012.0,['Animation'],7.2,Bartosz Walaszek,13
6336,Kirby Fighters 2,2020.0,,7.2,Tadashi Kawai,6
6337,Twelve Minutes,2021.0,"['Adventure', 'Mystery', 'Thriller']",7.2,Luis Antonio,465
6338,Pen Pen TriIcelon,1998.0,,7.2,Dennis Gunn,6
6339,Supraland,2018.0,['Adventure'],7.2,David Münnich,9
6340,Zubo,2008.0,['Adventure'],7.2,Will Byles,9
6341,Black the Fall,2017.0,['Action'],7.2,,8
6342,The Abbey,2008.0,['Adventure'],7.2,Emilio de Paz,13
6343,Bridge Constructor Portal,2017.0,"['Adventure', 'Family', 'Sci-Fi']",7.2,Ellen McLain,9
6344,Coffee Talk,2020.0,"['Adventure', 'Drama', 'Fantasy']",7.2,,26
6345,Peggle 2,2013.0,"['Action', 'Adventure', 'Family']",7.2,Patrick Seitz,20
6346,Resident Evil 5: Desperate Escape,2010.0,['Horror'],7.2,Yasuhiro Anpo,35
6347,The Bourne Conspiracy,2008.0,"['Action', 'Adventure', 'Crime']",7.2,Emmanuel Valdez,447
6348,The Medium,2021.0,"['Adventure', 'Horror', 'Thriller']",7.2,Kelly Burke,427
6349,Law of the West,1985.0,"['Action', 'Family', 'Western']",7.2,,14
6350,Kingdom Hearts: Melody of Memory,2020.0,"['Adventure', 'Music']",7.2,Tetsuya Nomura,70
6351,Disintegration,2020.0,"['Action', 'Sci-Fi']",7.2,Jeff Schine,21
6352,Serious Sam 4,2020.0,"['Action', 'Sci-Fi']",7.2,Davor Hunski,80
6353,Ben 10 Protector of Earth,2007.0,"['Animation', 'Action', 'Adventure']",7.2,Tara Strong,198
6354,FIFA Soccer 2005,2004.0,['Sport'],7.2,,451
6355,Zak McKracken Between Time and Space,2008.0,"['Adventure', 'Comedy', 'Mystery']",7.2,Jeffrey Wipprecht,19
6356,North & South,1989.0,"['Action', 'War']",7.2,Stéphane Baudet,57
6357,The Jackbox Party Pack,2014.0,"['Comedy', 'Game-Show']",7.2,Tom Gottlieb,16
6358,Pikuniku,2019.0,"['Adventure', 'Comedy', 'Fantasy']",7.2,,62
6359,Lemmings 2: The Tribes,1993.0,"['Adventure', 'Family']",7.2,,45
6360,Ape Out,2019.0,"['Action', 'Musical']",7.2,Gabe Cuzzillo,53
6361,Overland,2019.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,Adam Saltsman,5
6362,Kadukeusu: Nyû buraddo,2007.0,"['Action', 'Crime', 'Drama']",7.2,Daisuke Kanada,28
6363,Unreal Tournament III,2007.0,"['Action', 'Sci-Fi']",7.2,Andrea Baker,924
6364,Karaoke Revolution Presents: American Idol Encore,2008.0,,7.2,Simon Cowell,27
6365,Croisière pour un cadavre,1991.0,['Adventure'],7.2,,23
6366,Castle of Dr. Brain,1991.0,['Fantasy'],7.2,Corey Cole,6
6367,Geometry Wars 3 Dimensions Evolved,2014.0,,7.2,,7
6368,Mouse Hunt,2008.0,['Action'],7.2,,8
6369,Aqua Teen Hunger Force Zombie Ninja Pro-Am,2007.0,"['Animation', 'Action', 'Adventure']",7.2,Chelsea Faso,69
6370,Sega Touring Car Championship,1996.0,['Sport'],7.2,Tetsuya Mizuguchi,8
6371,WWE SmackDown vs. RAW 2008,2007.0,"['Action', 'Family', 'Sport']",7.2,Joshua David Brown,676
6372,Tokyo Xanadu,2015.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,Takayuki Kusano,10
6373,SingStar '80s,2007.0,,7.2,Jesse Blaze Snider,42
6374,Conan,2007.0,['Action'],7.2,Douglas Carrigan,209
6375,Hunter Hunted,1996.0,['Action'],7.2,,5
6376,Need for Speed: Heat,2019.0,"['Action', 'Crime', 'Sport']",7.2,Riley Cooper,554
6377,Terminator: Resistance,2019.0,"['Action', 'Mystery', 'Sci-Fi']",7.2,Piotr Latocha,308
6378,Magic: The Gathering Arena,2018.0,['Fantasy'],7.2,Tim Turner,34
6379,Gang Beasts,2017.0,['Action'],7.2,,124
6380,Medieval Dynasty,2020.0,['Adventure'],7.2,Toplitz Prod,10
6381,Remnant: From the Ashes,2019.0,['Action'],7.2,Matthew Guzenda,229
6382,A Fisherman's Tale,2019.0,['Short'],7.2,Balthazar Auxietre,7
6383,Project Sylpheed,2006.0,"['Action', 'Adventure', 'Drama']",7.2,Vic Mignogna,28
6384,Marvel Future Fight,2015.0,"['Action', 'Adventure', 'Fantasy']",7.2,Kat Cressida,38
6385,Nine Parchments,2017.0,,7.2,William Ash,8
6386,Seiken densetsu 4,2006.0,"['Action', 'Adventure', 'Drama']",7.2,Kôichi Ishii,39
